Unnamed: 0,Algorithm,ProofType,TotalCoinsMined,TotalCoinSupply,PC 1,PC 2,PC 3,class,CoinName
SWING,SHA-256,PoW/PoS,4377081.60953993,40000000.0,-0.31207126964992843,0.7613531341701691,-0.3480686118490932,3,SwingCoin
SAFEX,Scrypt,PoC,2147483647.0,2147483647.0,-0.047281508442359614,0.4714068966264973,-0.2476552376759656,3,SafeExchangeCoin
NEBU,PoS,PoS,20000000.0,20000000.0,-0.3222534827231975,1.5919334217753294,-0.10811477635824165,3,Nebuchadnezzar
FRN,Scrypt,PoW,6570807.65677618,20000000.0,-0.17230999005618347,-1.1101081817496878,-0.02631659062982725,0,Francs
BOLI,X11,PoW,13654082.4987998,25000000.0,-0.22457834553408593,-0.8743598977996878,0.07060776111870881,0,BolivarCoin
XRA,X11,PoW/PoS,134554941.15119,75000000.0,-0.388365697952156,1.2588151077924485,-0.5098145279945121,3,Ratecoin
REV,SHA-256,PoW/PoS,1195525.0,222725000.0,-0.31081520577997274,0.7612707944107122,-0.3480846680796747,3,Revenu
CKC,SHA-256,PoW/PoS,16662820.0,525000000.0,-0.30848398241608804,0.7611447180456358,-0.3481176281394706,3,Clockcoin
VIP,NIST5,PoW/PoS,83450403.0,90000000.0,-0.35201407986043326,1.4472242955132573,-0.574877842704033,3,VIP Tokens
BSD,X11,PoW/PoS,24387724.5010828,139000000.0,-0.38925858903246063,1.2587329517965173,-0.5097864904425592,3,BitSend
OMNI,Scrypt,PoW,616448.0,616448.0,-0.17252013227269428,-1.1101025232176938,-0.026312945271859584,0,Omni
LIR,POS 3.0,PoS,38589808.6658096,33500000.0,-0.33130680683243235,1.5537055865101632,-0.09335835004515415,3,Let it Ride
PUT,Scrypt,PoW/PoS,813092338.575672,2000000000.0,-0.3140401061271523,1.0225487560934428,-0.6071304737258914,3,PutinCoin
IBANK,Scrypt,PoW/PoS,4526324.0,44333333.0,-0.3377818624010879,1.023018062988269,-0.6066985369617804,3,iBankCoin
FRWC,Scrypt,PoW/PoS,100000000.0,100000000.0,-0.336220491835336,1.023040129614113,-0.6067331974411838,3,Frankywillcoin
MUDRA,X13,PoS,5000000.0,200000000.0,-0.22160999183048735,1.542829156744355,-0.3078011803423234,3,MudraCoin
PIZZA,X11,PoW,1377917.0,25000000.0,-0.22472838339077394,-0.87436589964992,0.07061155039690181,0,PizzaCoin
LC,X11,PoS,657000000.0,657000000.0,-0.3320611144422005,1.0950312049103175,-0.20578829103465623,3,Lutetium Coin
KMD,Equihash,dPoW/PoW,115898131.0,200000000.0,-0.2783012055455021,-1.3154171679761317,0.5347150816223856,0,Komodo
GB,X11,PoW/PoS,15563873.0,50000000.0,-0.389997164620487,1.2587679854543166,-0.509775467940861,3,GoldBlocks
CTC,Scrypt,PoW/PoS,43165500.0,90000000.0,-0.3369859851455366,1.0230167641603252,-0.6067147219081843,3,CarterCoin
KRB,CryptoNight,PoW,7822432.72439746,10000000.0,0.2952146331043521,-2.317207197998468,0.4181978585421788,0,Karbo
BXT,SHA-256,PoW/PoS,595429.0,21000000.0,-0.31225213911191924,0.7613596853728396,-0.3480656729040711,3,BitTokens
ZYD,SHA-256,PoW,6243840.0,9736000.0,-0.1466435993136909,-1.3717705754594582,0.23231394234911887,0,ZayedCoin
MST,X11,PoW/PoS,657636.34549789,3000000.0,-0.3905124298302656,1.2587814768578902,-0.509766484302335,3,MustangCoin
ZNE,Scrypt,PoW/PoS,2581970.0,21000000.0,-0.33797098638616074,1.0230274282547993,-0.6066957610711389,3,ZoneCoin
COVAL,Multiple,PoW,1000000000.0,1200000000.0,-0.1197708294523073,-1.8214373751565136,0.3405088334426801,0,Circuits of Value
ROOT,Scrypt,PoW/PoS,1939889.0,0.0,-0.3381276581134779,1.0230363986195834,-0.6066936047252415,3,RootCoin
DOPE,Scrypt,PoW,116845228.0,200000000.0,-0.16968659224937882,-1.110133847831923,-0.026367413169174434,0,DopeCoin
BTCR,Scrypt,PoS,169598616.0,0.0,-0.2902837904455349,0.8593363469343872,-0.3025035871674998,3,BitCurrency
DLC,SHA-256,PoW,9106714.0,10638298.0,-0.14660221513359764,-1.3717695747063585,0.2323129745319475,0,DollarCoin
SCN,Scrypt,PoW/PoW,665200057.0,3100000000.0,-0.18131690509904608,0.17938513215980975,-0.3476572889758781,3,Swiscoin
SH,Scrypt,PoW,11119200.0,30000000.0,-0.17218353142893347,-1.1101103791141436,-0.0263189270347288,0,Shilling
BUZZ,SHA-256D,PoW/PoS,19577787259.0,20000000000.0,0.008879093360410465,1.9159102725203203,-0.7961898178798569,3,BuzzCoin
XPO,PoS,PoS,74033806.7949683,74000000.0,-0.32121039683840924,1.5919359651857525,-0.10813649020367314,3,Opair
PSB,Scrypt,PoW/PoS,33522957.0,0.0,-0.3377416535560439,1.0230518396662218,-0.6067033534558893,3,PesoBit
HALLO,X11,PoW/PoS,264678458.288619,1500000000.0,-0.37667655255978316,1.2582487208209925,-0.5099875679665494,3,Halloween Coin
XZC,Lyra2Z,PoW,7568281.24956067,21400000.0,-0.1360356954745652,-2.2748287253942205,0.4305971330598425,0,ZCoin
CFC,PoS,PoS,148716816.0,39999898.0,-0.3205385841812162,1.5919875096455942,-0.1081563722169714,3,CoffeeCoin
ROYAL,X13,PoS,2500124.0,2500124.0,-0.2230402011427987,1.5429152509354294,-0.30778199273623813,3,RoyalCoin
GNJ,X14,PoW/PoS,100000000.0,100000000.0,-0.3705161991405265,1.8047725462824846,-0.7017714942955773,3,GanjaCoin V2
TEAM,PoS,PoS,17818682.1654,301000000.0,-0.3202887318160486,1.5918081228158738,-0.10814030503150324,3,TeamUP
LANA,SHA-256D,PoW/PoS,1082162635.53683,7506000000.0,-0.30571562901315996,1.9123914164795786,-0.7893157731682823,3,LanaCoin
ELE,Ethash,PoW,26205539.0,26205539.0,-0.13746443651711446,-2.1004982089604427,0.4463893144787302,0,Elementrem
ZCL,Equihash,PoW,5613550.0,21000000.0,-0.15344431069796702,-2.031311601301011,0.43247108862638856,0,ZClassic
ARK,DPoS,DPoS,108202084.0,125000000.0,3.7257371315198284,1.6093037809968715,0.08557521459272564,3,ARK
INSANE,X11,PoW/PoS,18342813.0,30000000.0,-0.39010493815899955,1.2587781862568739,-0.5097744608053748,3,InsaneCoin
KLC,Scrypt,PoW,196297971.0,10000000000.0,-0.0992641954754148,-1.1144276671290647,-0.027305743504132243,0,KiloCoin
ATX,X11,PoW,824000000.0,500000000.0,-0.2113081289853026,-0.874173719076901,0.0703133404254369,0,ArtexCoin
EMB,X13,PoW/PoS,92192822723.0,850000000.0,0.8639104822733041,1.751394680402993,-0.6405591301995721,3,EmberCoin
XEN,X11,PoW/PoS,3853326.77707314,3853326.77707314,-0.39046732505946585,1.258782661976433,-0.5097675502834518,3,XenixCoin
FRE,PoS,PoS,50000000.0,50000000.0,-0.3216742201109197,1.591934825598769,-0.1081268338084107,3,FreeCoin
PLNC,Scrypt,PoW/PoS,17089600.0,38540000.0,-0.3376693721164414,1.0230267664897457,-0.6067018746601248,3,PLNCoin
ARCO,Scrypt,PoW/PoS,2449577.41533168,42000000.0,-0.33782378018427295,1.0230180792478039,-0.6066976783606419,3,AquariusCoin
KURT,X11,PoW,61364813.0,228000000.0,-0.22255659578546155,-0.8744263199346985,0.07057410543787057,0,Kurrent
XCRE,PoS,PoS,20000000.0,20000000.0,-0.3222534827231975,1.5919334217753294,-0.10811477635824165,3,Creatio
ENT,X11,PoW/PoS,6069482.07721352,60000000.0,-0.3900423352453327,1.2587589225354643,-0.5097734697664993,3,Eternity
EUC,SHA-256,PoW/PoS,12416554.0,20000000.0,-0.31211474957778723,0.7613659068611186,-0.34806922847964966,3,Eurocoin
BCF,Scrypt,PoW/PoS,20244023.640728,33000000.0,-0.33767008038490937,1.023030757977384,-0.6067023317546234,3,BitcoinFast
XSN,X11,TPoS,75590369.0,76500000.0,-0.46160457885401085,1.2910714336986981,-0.2948976982340139,3,Stakenet
BCCOIN,Scrypt,PoW/PoS,11080722.3769581,28000000.0,-0.3378175075339761,1.023028488557658,-0.6066990370953649,3,BitConnect Coin
MONEY,Scrypt,PoW/PoS,10914418.0,650659833.0,-0.3334068302459131,1.022753124004528,-0.6067570459766658,3,MoneyCoin
XNG,X11,PoW/PoS,814671.0,5000000.0,-0.39049633682934687,1.2587806694154202,-0.5097667192651057,3,Enigma
XCI,CryptoNight,PoW,978145.0,21000000.0,0.2952089386012451,-2.3172154073833267,0.4181989454649614,0,Cannabis Industry Coin
RC,Scrypt,PoW/PoS,8377873.0,144000000.0,-0.337028464419987,1.0229758825335822,-0.6067090192836938,3,Russiacoin
PND,Scrypt,PoS,33813143821.8337,32514916898.0,0.3513326958690363,0.8614096430895158,-0.3159201933407782,3,PandaCoin
UNITS,Scrypt,PoW/PoS,3472983.0,13000000.0,-0.3380167914967147,1.0230314007419805,-0.6066952901358678,3,GameUnits
GAKH,Scrypt,PoW/PoS,3315789.0,3315789.0,-0.3380873434563324,1.0230356053620593,-0.6066943386059765,3,GAKHcoin
ASAFE2,Quark,PoS,10517772.7391666,15000000.0,-0.35502374343798904,1.5242870843108671,-0.24608368400731234,3,Allsafe
LTCR,QuBit,PoW/PoS,30227750.0,78835200.0,-0.32319992395239544,0.5509920762441257,-0.32109348415792827,3,LiteCreed
OS76,Scrypt,PoW,894026.0,2714286.0,-0.17250187263985386,-1.1101033149812167,-0.02631322656563851,0,OsmiumCoin
BIC,CryptoNight,PoW,9357088.0,25000000.0,0.29533969254460907,-2.3172130793298926,0.418195986158676,0,Bikercoins
HXX,Lyra2RE,PoW,1876146.443596,9999999.0,-0.18292982403899638,-2.1028309414883544,0.41195909431852396,0,HexxCoin
KED,Scrypt,PoW/PoS,23965372.0,500000000.0,-0.33431502979869077,1.0228261126538032,-0.6067470260601617,3,Klingon Empire Darsek
IOP,SHA-256,PoW/PoS,2526078.47525448,21000000.0,-0.3122285429401903,0.7613606292725454,-0.3480662688367307,3,Internet of People
KUSH,X11,PoW/PoS,5659096.95728771,9354000.0,-0.39040627258695065,1.2587811129275612,-0.5097686205825885,3,KushCoin
PRX,Scrypt,PoW/PoS,11821728.0,20000000.0,-0.33786514601711953,1.0230323877058303,-0.6066985198573875,3,Printerium
PAC,X11,PoW,536982074.0,100000000000.0,0.4903276244311919,-0.9183038453235914,0.06112400895036164,0,PacCoin
IMPCH,Scrypt,PoW/PoS,308179.0,21933333.0,-0.33799216198294685,1.023025903957767,-0.6066951462502299,3,Impeach
CTL,CryptoNight-V7,PoW,10969318.522954,185000000.0,-0.12604285918114203,-2.2824663510526277,0.4370121160369947,0,Citadel
ZBC,Scrypt,PoS,2922613.96424908,55000000.0,-0.29193110711929443,0.8592305426188496,-0.30245726786620186,3,Zilbercoin
FRST,Scrypt,PoW/PoS ,110000000.0,110000000.0,-0.26269840312604725,0.3881034066703266,-0.38700298977796677,3,FirstCoin
BVC,Scrypt,PoW,3115258.0,3360000.0,-0.17247014891080098,-1.1101025144906271,-0.02631397240217959,0,BeaverCoin
FIND,X13,PoS,14524851.4827,14524851.4827,-0.2228080186410135,1.542915813621906,-0.3077868256546519,3,FindCoin
VLTC,X11,PoW,30385540.0,1000000000.0,-0.21746415650924056,-0.8747827735980388,0.07051168228559877,0,VaultCoin
ZER,Equihash,PoW,6921653.89980891,17000000.0,-0.15345667068886867,-2.031309193331239,0.43247105783649337,0,Zero
CHAT,Scrypt,PoW/PoS,1000000000.0,1000000000.0,-0.3188426134669979,1.0230822443172907,-0.6070949209462421,3,OpenChat
CDN,Scrypt,PoW,99843408.3158479,100000000.0,-0.17060307358628193,-1.1100979492104623,-0.02635284067763913,0,Canada eCoin
ZOI,Lyra2RE,PoW,18545757.5,21000000.0,-0.18264813441855193,-2.1028276548654863,0.41195292321720783,0,Zoin
RNS,Scrypt,PoS,36050365.0,34426423.0,-0.2916720259105492,0.8592558346198115,-0.30246557500038895,3,RenosCoin
DBIX,Dagger-Hashimoto,PoW,2232901.0,2232901.0,-0.09567328807470678,-2.3911027519909793,0.462259432951961,0,DubaiCoin
XVP,X11,PoW/PoS,13162749.0858027,100000000.0,-0.3896721673315326,1.2587447061100474,-0.5097793890610297,3,VirtacoinPlus
TAJ,Blake2S,PoW/PoS,12184195.9258495,36900000.0,-0.4593461342176636,1.8646867419254618,-0.6540801514685364,3,TajCoin
IMX,X11,PoW/PoS,110630387.850471,110000000.0,-0.38841006055914384,1.2587879372143393,-0.5098104068057362,3,Impact
EB3,Scrypt,PoW,64096052.0,4000000000.0,-0.1434011771429035,-1.111839649599988,-0.026705463926263055,0,EB3coin
ATMOS,PoS,PoS,111135836.889,110290030.0,-0.32049975741579684,1.5919380603346005,-0.10815132635096884,3,Atmos
HPC,X11,PoW/PoS,21521322.0099142,100000000.0,-0.38957000983238327,1.2587487926387644,-0.5097819690977774,3,HappyCoin
CXT,NIST5,PoW,10123200.0,48252000.0,-0.18758680693726118,-0.6859310994709518,0.0055289924097264844,0,Coinonat
MCRN,PoS,PoS,401421401.0,400000000.0,-0.3148987841044917,1.5919518984656524,-0.10826794280355098,3,MacronCoin
RAIN,X11,PoW/PoS,121665451.643876,500000000.0,-0.3855113116576359,1.258620909945504,-0.509850178730471,3,Condensate
IMS,Scrypt,PoW/PoS,5368934.0,21212121.0,-0.33793542116448105,1.0230286970284617,-0.6066966411013222,3,Independent Money System
ARGUS,Scrypt,PoW/PoS,1148324.0,28600000.0,-0.33793464802092144,1.023023367316317,-0.6066960272139476,3,ArgusCoin
LMC,Scrypt,PoW/PoS,500000.0,1000000000.0,-0.33105838538488364,1.0225935860870248,-0.6067864057544045,3,LomoCoin
PROC,SHA-256,PoS,100545745.0,75000000000.0,0.2661306962458161,0.564477672621483,-0.05084620859454741,3,ProCurrency
XGR,X11,PoW/PoS,17171382.0,40000000.0,-0.39004838654262647,1.2587731924554468,-0.5097750316751125,3,GoldReserve
BENJI,Scrypt,PoW,20276099.146524,35520400.0,-0.1720324945181861,-1.1101083428977285,-0.02632226824279586,0,BenjiRolls
GRW,Scrypt,PoS,295135466.361878,2000000000.0,-0.27457575199932005,0.8585135051032401,-0.30272882752571056,3,GrowthCoin
ILC,SHA-256,PoW,1317747500.0,2500000000.0,-0.11296637577832117,-1.372230344851551,0.23167691527568712,0,ILCoin
PHR,PoS,PoS,11390225.9742772,30000000.0,-0.3222878416639521,1.5919247913480503,-0.10811305123815947,3,Phreak
DEA,Scrypt,PoW/PoS,21358764.0,105000000.0,-0.33714620145522356,1.0229994711601131,-0.6067093895154918,3,Degas Coin
HTML5,X15,PoW/PoS,40659020000.0,90000000000.0,0.8605958489798907,1.8567678700189123,-0.6857632042615657,3,HTML5 Coin
USC,SHA-256,PoS,10343113.0,200084200.0,-0.26506909511107907,0.5975032558962378,-0.04384361181145652,3,Ultimate Secure Cash
EQT,Scrypt,PoW,13673406.4325268,72000000.0,-0.17185466564001892,-1.1101276989155817,-0.02632363175053805,0,EquiTrader
QTUM,POS 3.0,PoS,100000000.0,100000000.0,-0.3300849817538391,1.5537062098976808,-0.09338350632419627,3,QTUM
QRL,CryptoNight-V7,PoW,69036016.8340164,105000000.0,-0.12590012446701934,-2.2824025934027543,0.4370016522550375,0,Quantum Resistant Ledger
ESP,536,PoW/PoS,22801882871.0,50000000000.0,0.6504905960207253,1.6041123981037428,-0.6958634340730957,3,Espers
DYN,Argon2d,PoW,19784224.6512734,0.0,-0.16815885760815596,-2.2596905674774637,0.4877866430499794,0,Dynamic
NANO,Blake2b,PoW,133248297.0,340282367.0,-0.01790626823173258,-2.2718837704563684,0.43890735786281637,0,Nano
CHAN,Cloverhash,PoW,18407259.0885883,30000000.0,-0.1943991518961113,-1.9891044978317225,0.41397564569805356,0,ChanCoin
DCY,CryptoNight,PoW,1809467143.0,2000000000.0,0.3313369967651779,-2.317206165116571,0.41745618721910693,0,Dinastycoin
DNR,NIST5,PoW/PoS,4171382.0,10000000.0,-0.3535499684389589,1.447220904472652,-0.5748459120478299,3,Denarius
DP,X11,PoW,35138975.0,100000000.0,-0.22378424437844516,-0.8743825519206524,0.07059413597618487,0,DigitalPrice
VUC,NIST5,PoW/PoS,62942075.0,120000000.0,-0.3520521241163911,1.4472010056796938,-0.574874309772508,3,Virta Unique Coin
BTPL,Skein,PoW/PoS,6804362.0,100000000.0,-0.3962936679306821,1.766787189717721,-0.7220945050600572,3,Bitcoin Planet
UNIFY,Scrypt,PoW,18133195.0,19276800.0,-0.17217380113752337,-1.110102209134594,-0.02632009215132442,0,Unify
BRIT,X13,PoW/PoS,21268092.0,30000000.0,-0.26841069551208346,1.7066942892009636,-0.6120321187727816,3,BritCoin
SOCC,Scrypt,PoW,5167775.0,75000000.0,-0.1719373598583819,-1.110133183667299,-0.026321286057747407,0,SocialCoin
ARC,X11,PoW,26042364.3735553,60000000.0,-0.22417889692326975,-0.8743693149353025,0.07060067364184133,0,ArcticCoin
DAS,X11,PoW,2622886.0,18900000.0,-0.22475639743788045,-0.8743625941189784,0.07061173491033203,0,DAS
LINDA,Scrypt,PoW/PoS,9044930943.24243,50000000000.0,0.12673826341342867,1.0053521128475051,-0.6141471744439727,3,Linda
XLC,CryptoNight,PoW,14161803.0,54000000.0,0.29560393446412664,-2.3172235514402866,0.4181917989706801,0,LeviarCoin
ONION,X13,PoW/PoS,21917018.0492836,18898187.6216583,-0.2684814415248205,1.7066995146690107,-0.6120312838826645,3,DeepOnion
BTX,Time Travel,PoW,17801865.1605478,21000000.0,-0.1534575575659688,-2.2963774285007466,0.4559151817543092,0,Bitcore
GCN,Scrypt,PoW,163055097500.0,200000000000.0,3.2376824428004314,-1.1188061910394282,-0.09529193307116153,0,gCn Coin
SMART,Keccak,PoW,2241009149.22257,5000000000.0,-0.13068588937474157,-1.1520825311670562,0.14346785358442948,0,SmartCash
SIGT,SkunkHash v2 Raptor,PoS,107972766.0,137500000.0,-0.3737280395239304,1.6353997726402763,-0.16248406560917225,3,Signatum
ONX,X11,PoW,122475638.389743,1100000000.0,-0.21562995502589002,-0.8747819613586835,0.07047393233062246,0,Onix
CRM,Skein,PoW/PoS,47331802.4774238,100000000.0,-0.39579834630057925,1.7668070036920491,-0.7221070146459238,3,Cream
BCH,SHA-256,PoW,17995589.6469082,21000000.0,-0.14642014429248523,-1.3717698099084403,0.23230926462504303,0,Bitcoin Cash
XMCC,X11,PoW/PoS,12569262.5359307,9507271.0,-0.39032073114092264,1.2587844235636207,-0.5097707678319541,3,Monoeci
DFT,Scrypt,PoS,18663297.3489799,17405891.19707116,-0.2920051509258992,0.859254858958736,-0.30245862105480703,3,Draftcoin
VET,VeChainThor Authority,Proof of Authority,55454734800.0,86712634466.0,4.356877236609659,2.9987387829047414,2.761054644959018,3,Vechain
SOJ,Scrypt,PoW,485214.0,10500000000.0,-0.09811396061218737,-1.1147444547945367,-0.027291924812636436,0,Sojourn Coin
STCN,PoS,PoS,4000000.0,61599965.0,-0.3221542192682422,1.5919072076315113,-0.10811371665448007,3,Stakecoin
NYC,Scrypt,PoW,143006669741.687,0.0,1.5752787305684202,-1.0401862077394983,-0.07045449856205797,0,NewYorkCoin
FRAZ,Scrypt,PoW,9704042.0,20000000.0,-0.17227169603306988,-1.110106649903015,-0.026317557763788666,0,FrazCoin
KRONE,Scrypt,PoW,17453749.4042601,84000000.0,-0.17172342028045084,-1.1101311559985692,-0.02632591757296153,0,Kronecoin
ACC,Scrypt,PoW,32646731.063036,100000000.0,-0.17142434350420105,-1.1101308018461662,-0.026332099111082412,0,AdCoin
LINX,Scrypt,PoW,33716526.0,100000000.0,-0.1714112685957981,-1.1101302788205525,-0.026332429324179025,0,Linx
XCXT,Scrypt,PoW/PoS,19539588.0,48252000.0,-0.3375706009600803,1.0230236705370463,-0.6067035364968534,3,CoinonatX
ETHD,Scrypt,PoW/PoS,4200000.0,4200000.0,-0.338070270443877,1.0230356467379307,-0.6066946939836458,3,Ethereum Dark
SUMO,CryptoNight,PoW,8946653.0,88888888.0,0.2957874485562503,-2.3172415258173835,0.4181901554974877,0,Sumokoin
ODN,SHA-512,PoS,25000000.0,91388946.0,-0.3511516567492144,1.5770036404949146,-0.1460840682878287,3,Obsidian
ADA,Ouroboros,PoS,25927070538.0,45000000000.0,0.6982818375926826,1.5298131262757135,-0.12129158874516312,3,Cardano
REC,X11,PoW/PoS,7262402.04264803,27000000.0,-0.3902616222564032,1.2587740953399444,-0.5097707608837331,3,Regalcoin
BTCZ,Equihash,PoW,5211553258.01514,21000000000.0,0.05885753884643371,-2.038041399043835,0.42890797677685866,0,BitcoinZ
TZC,NeoScrypt,PoW/PoS,182638400.0,400000000.0,-0.33271647159690165,0.45799826600813154,-0.29814425054696997,3,TrezarCoin
ELM,X11,PoW,2702855668.85288,1800000000.0,-0.1791320429427547,-0.8738298826391013,0.06961217581285616,0,Elements
TER,Scrypt,PoW/PoS,1140734.91680375,15733333.0,-0.33802592518153446,1.0230290520697025,-0.6066948251129007,3,TerraNovaCoin
VIVO,NeoScrypt,PoW,4165967.57499639,27000000.0,-0.1719218115048073,-1.6750620854136764,0.2823259274463962,0,VIVO Coin
RUP,Lyra2REv2,PoS,24000000.0,24000000.0,-0.35790097817972655,0.8506254457432514,-0.125377166174523,3,Rupee
BTG,Equihash,PoW,17202361.088994,21000000.0,-0.15330267360635855,-2.031305935500193,0.43246751151355584,0,Bitcoin Gold
WOMEN,Scrypt,PoW/PoS,48459472454.0,25000000000.0,0.4312864006294844,1.0356747020605275,-0.6239821053377965,3,WomenCoin
MAY,SHA-256,PoW/PoS,92050800.0,100000000.0,-0.31057451948092263,0.7613694715721785,-0.3481012687829855,3,Theresa May Coin
NAMO,NIST5,PoW/PoS,560563220.0,1200000000.0,-0.3383164362199378,1.4469668167395866,-0.5751286153731029,3,NamoCoin
LUX,PHI1612,PoW/PoS,8305775.31777569,60000000.0,-0.42326556329320836,1.8425757606383946,-0.566504593942426,3,LUXCoin
PIRL,Dagger,PoW,33986980.0,156306732.71,-0.15713524704650808,-2.1466843142452623,0.4158351480843116,0,Pirl
XIOS,Scrypt,PoW/PoS,2149688.0,21000000.0,-0.337976269686127,1.0230272169109713,-0.6066956276388589,3,Xios
BTDX,Quark,PoW/PoS,30711550.5294042,200000000.0,-0.39926062868414924,1.6879971875045137,-0.5503489363223965,3,Bitcloud 2.0
EBST,Scrypt,PoW,99990001.493466,100000000.0,-0.1706012819416372,-1.1100978775406645,-0.026352885926485773,0,eBoost
KEK,POS 2.0,PoS,12330806.30517,21000000.0,-0.31688630974728754,1.36672591202801,-0.10584846498416087,3,KekCoin
BLHC,Scrypt,PoW/PoS,16362544.992,14788275.991,-0.33784658349888863,1.023036911871267,-0.6066994354995171,3,BlackholeCoin
XIN,SHA-256,PoS,8999999990.0,9000000000.0,-0.09283469475658758,0.5980078050863769,-0.04743899730808244,3,Infinity Economics
PURA,X11,PoW,175215859.0,350000000.0,-0.22030052339007863,-0.8744245950981748,0.07052758714095805,0,Pura
INN,NeoScrypt,PoW,6375259.04,45000000.0,-0.17176724612742095,-1.6750689632393596,0.2823235670868231,0,Innova
ELLA,Ethash,PoW,12756367.0,280000000.0,-0.135830202145854,-2.1006169890021553,0.4463698006421963,0,Ellaism
GBX,NeoScrypt,PoW,5832306.875,31800000.0,-0.17186742872083888,-1.675063392857046,0.28232496551993397,0,GoByte
MAG,X11,PoW/PoS,38198594.8342105,144000000.0,-0.3890543598386475,1.258737493425224,-0.5097912196647618,3,Magnet
TAU,DPoS,DPoS,288090567.493887,500000000.0,3.7305932840740623,1.6092259382462304,0.08548472144505212,3,Lamden Tau
ECA,NIST5,PoW/PoS,28399150208.0,30000000000.0,0.20602539435479847,1.4478444498415701,-0.5864070086356746,3,Electra
BCD,X13,PoW/PoS,183534024.889807,210000000.0,-0.2651518635292558,1.7066940419086325,-0.6120989895076931,3,Bitcoin Diamond
XSH,Multiple,PoW,481730566.566176,660000000.0,-0.12993196803427182,-1.8214520198461528,0.34071915998202024,0,SHIELD
CNBC,Scrypt,PoW/PoS,110976977.29338,210000000.0,-0.33530677670754605,1.0229968643453822,-0.606746842702261,3,Cash & Back Coin
XUN,CryptoNight,PoW,19281821413.4924,85000000000.0,1.1330923472480312,-2.3453588953178284,0.4043236291392343,0,UltraNote
COAL,CryptoNight,PoW,4500000.0,12500000.0,0.2951917438979945,-2.317209927616153,0.41819865096221753,0,BitCoal
DAXX,Ethash,PoW,520891780.0,10000000000.0,-0.060735445665994064,-2.1046658555070183,0.445306608668749,0,DaxxCoin
BWK,NIST5,PoS,13247178.8807286,27716121.0,-0.3075187309043416,1.283435488718797,-0.27060859672031073,3,Bulwark
KLKS,Quark,PoS,16955764.902064,20000000.0,-0.3549096246975085,1.5242880213196655,-0.24608613744670058,3,Kalkulus
AC3,X11,PoW,80316207.0,550000000.0,-0.22004300164355606,-0.874559413505914,0.07053823067581157,0,AC3
LTHN,CryptoNight-V7,PoW,441250233.377,999481516.0,-0.11501189090248466,-2.28261607481537,0.4368033547115896,0,Lethean
GER,Scrypt,PoW/PoS,4911500269.41,50000000000.0,0.07621995791074623,1.0033312675068335,-0.6128713103546443,3,GermanCoin
LTCU,Scrypt,PoW/PoS,8419402.321,150000000.0,-0.3369854356281908,1.0229732501859765,-0.6067095915754036,3,LiteCoin Ultra
POP,Scrypt,PoW,3964201248.87125,4999999999.0,-0.08864767741153923,-1.110374986277213,-0.02800255303000005,0,PopularCoin
PNX,X11,PoW/PoS,45174214.1078625,50000000.0,-0.3896352705000422,1.2587824620294874,-0.509784607750833,3,PhantomX
PHO,BLAKE256,PoW,30089671530.5228,90000000000.0,1.1521430629336955,-1.5921487897845352,0.20447146137607988,0,Photon
SUCR,X11,PoW,4229040.50393462,19800000.0,-0.2247303890218843,-0.8743622067634452,0.07061115521845042,0,Sucre
SPK,NeoScrypt,PoW,7847417.33355824,21000000.0,-0.17191933848240556,-1.6750576328916147,0.282325350567916,0,SparksPay
WAGE,Quark,PoS,27299680.0,120000000.0,-0.3540745154905468,1.5242488676307988,-0.2460986548459792,3,Digiwage
GUN,NeoScrypt,PoW,299797953.0,500000000.0,-0.16495654208168364,-1.675126667495408,0.2821905697498306,0,GunCoin
IRL,Scrypt,PoW,45483049.3398182,64000000.0,-0.17152258687767555,-1.1101086102273279,-0.02633270445412347,0,IrishCoin
TROLL,Scrypt,PoW/PoS,591022748.0,900000000.0,-0.32454977262139484,1.0229265050987686,-0.6069593575835747,3,Trollcoin
LCP,Scrypt,PoW/PoS,2504486.227718,4000000.0,-0.3380924101887646,1.023034906218414,-0.6066941519811164,3,Litecoin Plus
MONK,X11,PoS,4407252.0,21000000.0,-0.34454427644486324,1.0949933316144131,-0.20552755141541196,3,Monkey Project
PCOIN,X11,PoW,8478104.33969947,23000000.0,-0.22465577947459536,-0.8743615441321558,0.07060954527639492,0,Pioneer Coin
UBTC,SHA-256,PoW,20166000.0,20166000.0,-0.14639952824170976,-1.3717683800704537,0.2323086724522361,0,UnitedBitcoin
ITZ,C11,PoW,11916588.09471,23000000.0,-0.17416057867886756,-1.3635461896772727,0.18531084472860937,0,Interzone
TPAY,POS 3.0,PoS,20445861.5344251,25000000.0,-0.3315887984313856,1.5537004738085747,-0.09335195697501053,3,TokenPay
MCT,Ethash,PoS,1618033.0,1618033.0,-0.2577637603636804,-0.1311433777309583,0.17026065683551309,0,1717 Masonic Commemorative Token
MBC,Scrypt,PoW and PoS,9399342.52839847,30000000.0,-0.33441350196722963,0.48886020008274855,-0.48853656285429353,3,My Big Coin
TRTL,CryptoNight,PoW,53139835213.77,1000000000000.0,8.03138788396744,-2.733334960349812,0.3085530787452128,0,TurtleCoin
MUN,SkunkHash,PoW,4818338.98949984,16600000.0,-0.16295206546829355,-2.1930328701692874,0.4149418406309807,0,MUNcoin
